CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR
11-0-010270,-3.4875295,68.5349,-3.4874961,68.53493,2.3575497,0.029391412,2.3813818,2.3270817,0.21232973,1.023334,40.894787,0.000169234,0.000164539,0.022550223,0.024558462,21.723915,0.06376728,0.014509781,1.0,16.0,,,,,,,,,,,,,
03-1-018701,-30.985662,189.29602,-30.98567,189.29599,1.1266191,0.028820936,1.1499887,1.0917428,0.31421763,1.0533512,73.5305,0.000359308,0.000460422,0.05548192,0.05823053,41.45562,0.20628767,0.075757116,1.0,8.0,,,,,,,,,,,,,
10-4-024772,14.134696,39.750095,14.134704,39.750122,1.1012301,0.029795911,1.1397817,1.0585184,0.37082508,1.0767708,24.187073,0.000149482,0.000151853,0.02067699,0.020369196,13.37871,0.06151021,0.02847647,1.0,13.0,,,,,,,,,,,,,
11-1-009779,-22.319115,79.93218,-22.319063,79.93214,1.2104912,0.024278983,1.2317216,1.1795654,0.2879152,1.0442164,93.87654,0.000242251,0.000281926,0.033600364,0.03841199,32.81377,0.13531475,0.04435895,1.0,9.0,,,,,,,,,,,,,
10-1-002888,35.60084,45.115536,35.60072,45.115585,1.5500891,0.070258245,1.7550721,1.3474807,0.64073306,1.302484,69.866455,0.000303386,0.000339771,0.04531835,0.038613476,4.7337127,0.035486784,0.05024132,1.0,11.0,,,,,,,,,,,,,
14-1-011417,5.5573754,136.96712,5.557292,136.96718,1.5288886,0.07321305,1.6151766,1.4382229,0.45509452,1.1230364,179.95227,0.000514866,0.000602283,0.08763953,0.07285144,21.042421,0.12932572,0.08336197,1.0,10.0,,,,,,,,,,,,,
06-4-022342,11.744025,300.24606,11.744054,300.24606,1.0003233,0.022237396,1.0482696,0.94738716,0.42803338,1.1064849,57.90999,0.000105316,0.000102869,0.015032991,0.014854838,6.9751167,0.04054776,0.023511533,1.0,12.0,,,,,,,,,,,,,
10-1-008883,12.258969,74.097275,12.259049,74.09724,2.471766,0.0736413,2.508557,2.4164455,0.26849502,1.0381186,117.37228,0.00036654,0.000377933,0.049639072,0.05394456,28.135836,0.10309675,0.030968642,1.0,16.0,,,,,,,,,,,,,
07-1-020354,-30.408894,312.82526,-30.408869,312.82526,1.8926787,0.07367015,1.9104211,1.8700953,0.20438014,1.0215635,20.231121,0.000361973,0.000470179,0.059123464,0.04816314,66.73649,0.18876864,0.041130573,1.0,14.0,,,,,,,,,,,,,
15-1-023094,-21.768114,124.35583,-21.76816,124.35603,28.122896,0.679839,28.873234,27.271109,0.32847765,1.0587481,112.66229,0.001006758,0.001005064,0.13975836,0.13428032,4.25438,0.018752173,0.007310302,0.93855286,168.0,,Rd,,,,CpxFF,,Slump Deposits / Floor Deposits / Landslide Deposits,,,2,2,1
01-1-000816,62.116695,183.75691,62.11668,183.75697,3.1330016,0.042413328,3.1941757,3.0725276,0.27334636,1.0395921,93.114876,0.000135275,0.000270912,0.019818598,0.018420126,7.233087,0.029205134,0.008969362,1.0,41.0,,,,,,,,,,,,,
11-2-002578,-13.569554,62.72757,-13.569512,62.7276,1.1270497,0.022484427,1.1524886,1.094115,0.3142206,1.0533524,52.230938,0.000197779,0.000189255,0.026449902,0.028597092,22.453766,0.09976697,0.036638897,1.0,8.0,,,,,,,,,,,,,
03-1-021482,-33.173885,238.78426,-33.17385,238.78429,2.1904228,0.08423588,2.352631,2.0302546,0.50525177,1.1587862,150.66098,0.000320232,0.000456296,0.05558983,0.047975916,7.1224647,0.049255833,0.038723573,1.0,16.0,,,,,,,,,,,,,
03-1-006886,-15.883661,204.10654,-15.883714,204.10655,3.3806102,0.07363797,3.5041506,3.2570336,0.36887574,1.0758718,48.77053,0.000280434,0.000308353,0.044492245,0.04001106,7.758264,0.041377276,0.01900744,1.0,22.0,,Rd,,,,Smp,,,,,3,2,3
15-1-016077,-15.239198,106.73685,-15.239147,106.736885,1.353194,0.076604754,1.379423,1.2650013,0.39876974,1.0904518,47.08591,0.000627295,0.000632411,0.092975646,0.07966859,35.205227,0.19454208,0.10059008,1.0,18.0,,,,,,,,,,,,,
06-1-010393,16.908419,315.8861,16.908419,315.88605,1.7844979,0.04503095,1.798218,1.7594063,0.20664217,1.0220596,123.35536,0.000327062,0.000345344,0.04545572,0.04952012,56.917168,0.17525722,0.03866548,1.0,12.0,,,,,,,,,,,,,
09-4-009115,49.355988,77.65155,49.35596,77.651596,1.0999581,0.021914173,1.1393471,1.0541105,0.37950835,1.0808611,81.28969,0.000138084,0.000209793,0.019923477,0.019933002,10.909583,0.05809191,0.027838549,1.0,15.0,,,,,,,,,,,,,
16-1-001873,-47.71099,143.6168,-47.71091,143.61671,1.2337714,0.0553305,1.3420342,1.10953,0.562566,1.2095519,111.04725,0.000214773,0.000303556,0.030974131,0.029129978,6.1829123,0.042472597,0.042282037,1.0,18.0,,,,,,,,,,,,,
14-1-011013,7.0591974,112.02092,7.059266,112.0209,3.0950477,0.0744066,3.2076902,2.9704194,0.3774484,1.0798779,96.197784,0.000322864,0.000313425,0.04593881,0.04485167,9.20163,0.04728091,0.02247333,1.0,19.0,,Rd,,,,Smp,,,,,4,3,4
07-1-000711,-0.15127946,331.22864,-0.151308,331.22864,2.632409,0.05727507,2.7463396,2.5196278,0.39785236,1.0899783,147.3261,0.000212548,0.000227744,0.033669785,0.03110617,6.437888,0.03680957,0.018964276,1.0,16.0,,,,,,,,,,,,,
07-1-027258,-43.50298,345.34036,-43.503136,345.3404,13.735792,0.20350496,14.194132,13.348878,0.33993068,1.0633202,12.38432,0.000245148,0.000390459,0.041323453,0.035251483,2.1276267,0.010226753,0.004179461,1.0,99.0,,Rd,,,,CpxFF,Gullies,Slump Deposits / Floor Deposits,,,2,2,1
03-3-000019,-9.357947,198.96991,-9.357772,198.97006,2.3175855,0.08479707,2.430194,2.1794016,0.44243294,1.1150738,46.209045,0.000364962,0.000374589,0.05050586,0.05172367,10.484358,0.05734485,0.03517651,1.0,15.0,,,,,,Smp,,,,,,,
08-1-004810,-53.36568,291.9362,-53.365604,291.9358,1.320714,0.065903686,1.4959315,1.1310459,0.6544777,1.3226091,90.016525,0.0000933,0.000139369,0.012683379,0.011852141,1.7565116,0.011773691,0.017827975,1.0,10.0,,,,,,,,,,,,,
11-4-017698,-18.046972,66.58736,-18.047005,66.58734,1.0090647,0.026303764,1.0612166,0.9609306,0.42434824,1.1043633,107.69774,0.000104518,0.000101422,0.015478156,0.013729457,6.782928,0.03945055,0.022548174,1.0,12.0,,,,,,,,,,,,,
14-2-000400,10.277302,90.848625,10.27742,90.84857,1.1807729,0.059028763,1.2501224,1.0867685,0.49423274,1.1503116,109.60584,0.000326257,0.000317062,0.045115057,0.044810608,13.46812,0.0837879,0.06303175,0.13527301,15.0,,,,,,,,,,,,,
10-0-007597,22.626503,58.574142,22.626598,58.57409,3.9569433,0.1423573,4.2712016,3.6449485,0.5212929,1.171814,137.37813,0.000352488,0.000378284,0.055071373,0.04869374,3.646735,0.025937686,0.021756502,1.0,25.0,,Rd,,,,Smp,,Floor Deposits,,,2,2,2
07-1-026554,-40.9258,277.83606,-40.92583,277.8361,1.6067601,0.05232942,1.6748576,1.5193571,0.42079455,1.1023463,84.05636,0.00028188,0.000380487,0.042430032,0.043722436,11.605095,0.07497864,0.042263143,1.0,13.0,,,,,,,,,,,,,
06-1-014213,7.680109,319.85068,7.6800666,319.85074,1.6715529,0.06718996,1.7704803,1.5599359,0.472966,1.1349698,69.073,0.000377559,0.000376582,0.054238245,0.0516193,12.361438,0.07401528,0.05118047,1.0,11.0,,,,,,,,,,,,,
04-1-010537,-68.23764,234.87276,-68.23764,234.87254,17.573483,0.35052893,17.655157,17.421278,0.16223054,1.013425,5.6035247,0.000747656,0.002019517,0.10857347,0.10885182,21.580713,0.052617542,0.008884601,1.0,107.0,1,SLEPS,HuAm,,,CpxFF,,Floor Deposits,,,1,2,1
16-4-004834,-57.94505,127.589806,-57.94506,127.589836,1.0077062,0.030806376,1.0386417,0.9742013,0.34675136,1.0661469,30.429422,0.000158144,0.000280573,0.023551993,0.021857157,15.601438,0.08093353,0.034009304,1.0,14.0,,,,,,,,,,,,,
03-1-007126,-15.290595,254.43465,-15.2905,254.43468,7.3122425,0.109937675,7.495641,7.1097493,0.31672382,1.0542765,104.176926,0.000266634,0.000278859,0.03894428,0.039356828,4.666788,0.021565603,0.008003978,1.0,45.0,1,Rd/SLERS,HuBL,,,Smp,,Slump Deposits,,,3,2,3
11-4-038172,-43.17892,14.657141,-43.178856,14.657223,1.1740576,0.04207117,1.2667155,1.0753562,0.52850103,1.1779498,26.5061,0.000132585,0.000198908,0.020255692,0.018924112,5.077081,0.032424673,0.02800927,1.0,16.0,,,,,,,,,,,,,
14-1-000188,42.287514,166.81055,42.28735,166.81062,2.0943036,0.133574,2.3420944,1.8486893,0.613967,1.2668946,133.46794,0.000373695,0.000574356,0.06165791,0.05223412,5.5288,0.039189406,0.048925485,1.0,15.0,,,,,,,,,,,,,
11-4-026846,-26.547182,69.21502,-26.547173,69.21498,1.0452151,0.015061913,1.0755119,1.0169582,0.32545522,1.0575771,134.90753,0.0000732,0.0000826,0.01094991,0.009874508,8.772285,0.038649797,0.014879033,1.0,12.0,,,,,,,,,,,,,
08-4-008939,-47.715008,272.42145,-47.715004,272.42148,1.4399949,0.04804666,1.5315859,1.342627,0.48117357,1.1407381,131.966,0.000151061,0.000231805,0.022312572,0.021124052,5.679183,0.034245092,0.02446009,1.0,18.0,,,,,,,,,,,,,
07-0-002239,-27.028591,339.10748,-27.028593,339.1075,2.8156552,0.034767903,2.8350182,2.7938113,0.16987805,1.0147493,162.25919,0.000183722,0.000209013,0.027640194,0.026584676,29.924868,0.07788145,0.013824441,1.0,19.0,,,,,,,,,,,,,
14-4-033348,28.081163,111.91116,28.081161,111.91118,1.0408561,0.024814645,1.0808122,0.9949713,0.39056015,1.0862747,81.44242,0.000098,0.000107743,0.014293051,0.014453455,7.374177,0.042625733,0.021339232,1.0,14.0,,,,,,,,,,,,,
07-1-025272,-39.353054,305.16766,-39.35289,305.1675,1.7610757,0.053180285,1.8375638,1.6585405,0.43053102,1.1079402,128.51926,0.000234618,0.000344349,0.03360522,0.03698384,9.893416,0.05456886,0.03195202,1.0,14.0,,,,,,,,,,,,,
07-1-025395,-38.834435,289.9244,-38.834057,289.9241,1.2075757,0.11543828,1.3266689,1.0271654,0.6328871,1.2915823,110.495605,0.000738677,0.000882187,0.096500464,0.09955743,15.815222,0.11478123,0.1565177,1.0,10.0,,,,,,,,,,,,,
07-4-003445,-3.1872478,314.62256,-3.1865814,314.62167,1.76215,0.046801645,1.9806999,1.6909308,0.52075905,1.1713666,149.67853,0.000178597,0.000213089,0.037559498,0.012833325,2.9426038,0.028585277,0.023925317,0.7208409,16.0,,,,,,,,,,,,,
07-1-008775,-12.771187,349.05307,-12.771306,349.05304,1.0188568,0.070993945,1.1043262,0.9367702,0.52955896,1.1788656,175.3412,0.000675445,0.000929169,0.13565975,0.09453585,30.447996,0.2160236,0.18741675,1.0,8.0,,,,,,,,,,,,,
15-1-035552,-33.435913,163.24045,-33.435818,163.24075,60.09432,1.4025619,61.406845,58.431965,0.30747992,1.0509119,68.06071,0.001258823,0.001550644,0.18093058,0.18639472,2.937574,0.012787592,0.004563567,1.0,415.0,,Rd,,,,CpxCPt,Terraced / Gullies,Slump Deposits,,,3,2,3
11-0-001616,-31.383492,12.0903015,-31.383522,12.090296,3.6828067,0.05545804,3.7886698,3.567723,0.33650345,1.0619293,75.92252,0.00020465,0.000232033,0.029919943,0.02971102,5.9993463,0.030244067,0.012187556,1.0,26.0,1,SLEPC,HuSL,,,Smp,,,,,4,3,4
08-1-010272,-68.512985,296.81586,-68.5128,296.81635,1.0824157,0.067133226,1.1969528,0.9286979,0.6308742,1.2888505,51.913128,0.000474015,0.001405076,0.076272,0.06900127,13.126758,0.09340132,0.12615472,1.0,8.0,,,,,,,,,,,,,
10-4-030980,6.546725,63.766502,6.5467668,63.766624,1.0193748,0.049484756,1.0568657,0.96406114,0.40977,1.0962642,40.818726,0.000255308,0.000245945,0.03389909,0.03699431,18.22357,0.1015582,0.054827802,1.0,14.0,,,,,,,,,,,,,
12-4-003760,-76.75676,77.03412,-76.75667,77.03412,1.2263032,0.034821387,1.2860329,1.1551534,0.43952575,1.1133006,70.257355,0.000144546,0.000639877,0.020638024,0.02121494,7.610681,0.044769753,0.027152285,1.0,16.0,,,,,,,,,,,,,
11-1-002258,-6.560092,50.255615,-6.560178,50.255684,1.2116114,0.037279285,1.2420841,1.1685534,0.33896086,1.0629246,63.082478,0.000368871,0.000349697,0.051122203,0.048700538,32.968792,0.15294996,0.062259596,1.0,10.0,,,,,,,,,,,,,
11-0-002565,-27.092054,6.4055614,-27.092047,6.4055753,1.9887108,0.080641836,2.0788062,1.8856081,0.420995,1.1024593,82.49596,0.000351149,0.000373132,0.05057965,0.049386326,11.770416,0.06986508,0.039411668,1.0,13.0,,,,,,,,,,,,,
10-4-004933,38.136375,46.470016,38.136314,46.469933,1.0234535,0.040541176,1.1082175,0.9393719,0.5305683,1.179743,86.017166,0.000190438,0.000213665,0.027112296,0.024067951,7.2822413,0.04797355,0.041793182,1.0,13.0,,,,,,,,,,,,,
07-2-003195,-36.43604,278.00513,-36.436054,278.00507,1.2878768,0.05348394,1.2940568,1.2709863,0.18798453,1.0181516,0.101133995,0.000235235,0.00034021,0.039244723,0.03242394,77.050964,0.20336455,0.04034918,1.0,19.0,,,,,,,,,,,,,
11-4-023507,-23.690111,73.34355,-23.690176,73.34357,1.1514368,0.08285334,1.4274275,0.8576811,0.79935586,1.6642871,65.504875,0.00024949,0.000194798,0.034278862,0.02585613,2.6162293,0.017407676,0.06414542,1.0,11.0,,,,,,,,,,,,,
15-1-003930,-5.6113505,151.92427,-5.6113677,151.92438,1.6061199,0.08930849,1.6599768,1.5108273,0.41427964,1.0987204,144.43628,0.000440112,0.000438838,0.06496049,0.064699665,18.949217,0.11599652,0.06373824,1.0,19.0,,,,,,,,,,,,,
08-4-005269,-72.161095,277.186,-72.161156,277.1862,1.5835835,0.07104811,1.6056743,1.5446823,0.27299747,1.0394851,176.5426,0.000307717,0.001058334,0.04772582,0.04555775,33.646873,0.14195018,0.043526057,1.0,20.0,,,,,,,,,,,,,
07-4-028587,-29.196188,310.57098,-29.196201,310.57095,1.4235221,0.022252724,1.4507477,1.3935659,0.27798775,1.0410327,135.28755,0.000154204,0.000182157,0.022778032,0.021789959,18.915678,0.07355108,0.023067888,1.0,17.0,,,,,,,,,,,,,
15-4-024957,-40.16126,145.65042,-40.16083,145.65074,1.2455248,0.1041507,1.5827297,0.9969261,0.7766943,1.5876098,40.73069,0.000270393,0.000268164,0.03886885,0.021602906,2.6966152,0.016729971,0.051996794,0.81709117,16.0,,,,,,,,,,,,,
10-1-011207,0.72229844,23.656939,0.7221475,23.657051,1.2436184,0.0331817,1.3152359,1.1576226,0.47467062,1.1361525,61.934658,0.000643749,0.000649604,0.10113439,0.08870673,27.601355,0.17717117,0.12333756,1.0,8.0,,,,,,,,,,,,,
04-1-005453,-53.727066,229.27264,-53.72702,229.2726,2.6364324,0.07266869,2.7416742,2.4937718,0.41552892,1.0994085,86.4838,0.000264849,0.000472007,0.037920058,0.042195007,7.278385,0.04351181,0.024026236,1.0,21.0,,,,,,,,,,,,,
06-1-014851,5.7499657,299.90225,5.750069,299.90222,2.5045223,0.057084348,2.6270218,2.3662708,0.43435302,1.1101949,113.07544,0.000221147,0.000218855,0.031217894,0.031334303,5.8320646,0.033234674,0.019752951,1.0,16.0,,,,,,,,,,,,,
04-4-001990,-78.05977,250.25667,-78.059814,250.25667,2.2069647,0.037203904,2.2652807,2.1438763,0.32297814,1.0566285,118.86085,0.000118209,0.000588981,0.017511146,0.017313078,6.704513,0.031001886,0.01181213,1.0,27.0,,,,,,,,,,,,,
11-4-011588,-11.986832,82.202484,-11.986845,82.20244,1.0192087,0.02276245,1.0624528,0.97856236,0.38946614,1.0857283,137.68146,0.000107124,0.000108511,0.016137155,0.014190304,8.808181,0.045739993,0.022799704,1.0,12.0,,,,,,,,,,,,,
16-4-000611,-52.603043,173.69254,-52.603035,173.69244,1.0622426,0.05345492,1.1488969,0.96958554,0.5364575,1.1849362,69.72332,0.000265671,0.00036859,0.038742222,0.033632442,8.900712,0.0642265,0.05732373,1.0,15.0,,,,,,,,,,,,,
06-1-014513,7.1698213,293.74768,7.169813,293.7477,3.3574467,0.047107954,3.377647,3.3303478,0.16676635,1.0142025,58.53998,0.000246352,0.000266874,0.037308283,0.03718829,36.299984,0.091563836,0.015929652,1.0,21.0,,Rd,,,,Smp,,,,,4,3,4
16-4-001854,-78.688286,102.40085,-78.68827,102.40136,1.6661426,0.05635002,1.794147,1.5455952,0.5078167,1.1608131,57.97732,0.000129522,0.000654587,0.02010881,0.01702913,3.5772262,0.022968244,0.018244065,0.8639756,16.0,,,,,,,,,,,,,
14-1-000621,39.369236,154.96367,39.3692,154.96371,1.0862781,0.04293758,1.1674225,1.0143409,0.49503654,1.1509173,42.124805,0.000456835,0.00070312,0.08385783,0.06448165,20.89823,0.14628176,0.11039765,1.0,8.0,,,,,,,,,,,,,
15-1-010092,-11.485946,94.13506,-11.485865,94.135025,1.6739671,0.07313066,1.7462188,1.5816306,0.4238211,1.1040624,149.60275,0.000380673,0.000427708,0.058821995,0.058968607,15.896698,0.09726128,0.055475775,1.0,12.0,,,,,,,,,,,,,
07-0-000629,-10.048979,350.8149,-10.048943,350.815,2.9448824,0.04226624,3.0134802,2.8659766,0.3090307,1.0514672,19.965807,0.000174717,0.000175463,0.024161605,0.025233898,8.231155,0.03485431,0.012521181,1.0,19.0,,,,,,,,,,,,,
15-1-000764,-0.19252561,137.70892,-0.19250059,137.70891,1.3732163,0.05559946,1.4036723,1.332822,0.3136913,1.0531582,81.76864,0.0005799,0.000528968,0.08684901,0.07487579,51.214577,0.24019837,0.088014305,1.0,9.0,,,,,,,,,,,,,
02-4-001307,40.41809,240.50783,40.41811,240.5078,1.027895,0.038704976,1.098539,0.9555291,0.49337262,1.1496657,117.39803,0.000166886,0.000201914,0.02504594,0.02225438,7.290721,0.049979597,0.037469897,1.0,16.0,,,,,,,,,,,,,
16-1-001394,-46.43182,124.9171,-46.431828,124.91704,3.685583,0.09107896,3.8276775,3.5269,0.38856727,1.085281,59.347794,0.000284971,0.000426965,0.04260909,0.041754805,6.4778485,0.03550717,0.017636357,1.0,28.0,,,,,,Smp,,Floor Deposits,,,2,1,1
13-4-007536,57.65168,116.60438,57.651535,116.60431,1.0504756,0.036695004,1.1522737,0.94783753,0.568649,1.2156868,67.365585,0.000116411,0.000185973,0.015728936,0.014322442,3.7610812,0.024230385,0.024755388,1.0,12.0,,,,,,,,,,,,,
15-1-007242,-9.002945,98.42895,-9.00293,98.429,2.359268,0.044389553,2.3869107,2.3211462,0.23312059,1.0283328,5.292622,0.00026967,0.000264699,0.037293386,0.039783243,27.318127,0.094078995,0.02384923,1.0,16.0,,,,,,,,,,,,,
01-1-002247,47.826157,242.26999,47.826153,242.26999,1.685048,0.019042876,1.7277876,1.6424837,0.31033203,1.0519359,99.88823,0.0000609,0.0000855,0.008946302,0.008557614,4.574583,0.021390276,0.007727,1.0,24.0,,,,,,,,,,,,,
11-4-035975,-38.87596,11.374813,-38.875984,11.374784,1.6906173,0.03906335,1.6973214,1.6786017,0.14810924,1.011152,41.781544,0.000166316,0.00022042,0.024539042,0.024269894,61.43939,0.13502271,0.020674655,1.0,21.0,,,,,,,,,,,,,
16-1-009485,-63.999313,102.9959,-63.99931,102.995895,1.408021,0.033936065,1.4560113,1.3390919,0.39262462,1.0873125,104.866035,0.000149897,0.000392592,0.021683425,0.02561586,9.306704,0.05222708,0.026359452,1.0,14.0,,,,,,,,,,,,,
12-1-010967,-68.85631,89.04718,-68.85596,89.047874,3.7153616,0.124515064,4.02856,3.3625503,0.55073833,1.1980668,60.335773,0.000214505,0.000559365,0.029945334,0.02940234,2.1683424,0.014517944,0.013749712,1.0,25.0,,,,,,,,Floor Deposits,,,2,1,1
15-1-022330,-20.842152,98.88692,-20.841822,98.88673,1.3747648,0.0972118,1.4163393,1.2785007,0.43031326,1.1078128,141.5978,0.000798527,0.000952852,0.11787231,0.12579326,38.76563,0.24402109,0.14276153,1.0,11.0,,,,,,,,,,,,,
07-1-027459,-43.658863,293.85123,-43.65915,293.85095,3.5707436,0.18306305,4.0434556,3.1576524,0.6246196,1.2805259,140.50256,0.000356918,0.000568748,0.061875895,0.048170272,2.9078603,0.021096747,0.027669176,1.0,27.0,,Rd,,,,,,Floor Deposits,,,2,2,1
06-1-017496,1.4889911,302.129,1.4888711,302.12897,3.734458,0.10373213,3.8675756,3.601832,0.36428037,1.0737802,1.2751869,0.000386842,0.000430433,0.06251685,0.05560235,10.428849,0.05321602,0.024000721,1.0,22.0,1,SLERC,SmSL,,,Smp,,Floor Deposits,,,3,2,3
03-1-022963,-34.373714,262.5933,-34.37372,262.5932,1.1293815,0.048582315,1.2122927,1.0408826,0.5126349,1.1646776,149.69803,0.000374422,0.000545273,0.06572065,0.057114705,15.70626,0.11092553,0.089837335,1.0,8.0,,,,,,,,,,,,,
14-1-008498,12.82687,152.30931,12.826893,152.3093,2.0291185,0.03019886,2.1179872,1.93851,0.40286252,1.0925851,70.96598,0.000132308,0.000134495,0.019912723,0.018986668,4.842145,0.028230814,0.014833585,1.0,13.0,,,,,,,,,,,,,
11-0-003532,-21.62411,32.98051,-21.624313,32.980385,3.3599708,0.04138172,3.4169908,3.3241923,0.23147,1.0279161,72.070076,0.00033882,0.000306844,0.055900708,0.034780134,20.351175,0.07940024,0.019961333,0.76559937,18.0,,Rd,,,,Smp,,,,,3,3,3
09-4-005974,54.219448,42.26645,54.21945,42.26647,1.1012169,0.016891573,1.1247725,1.0753042,0.29330418,1.0460042,144.0944,0.0000835,0.000133154,0.012031233,0.012060916,10.579057,0.048297144,0.016212123,1.0,16.0,,,,,,,,,,,,,
07-1-003871,-4.11752,319.13492,-4.1173244,319.13483,1.0098798,0.041117407,1.0866358,0.9161178,0.5377927,1.1861311,108.13202,0.000158855,0.000143994,0.022500142,0.022473104,6.0020356,0.04242732,0.03807663,1.0,8.0,,,,,,,,,,,,,
11-4-037315,-41.904392,67.62422,-41.904457,67.62413,1.0689664,0.032164942,1.1512891,0.9926558,0.5065468,1.159807,97.39855,0.000207241,0.000242024,0.03023884,0.025591195,8.316813,0.05401296,0.04268494,1.0,15.0,,,,,,,,,,,,,
10-0-007155,20.26396,6.5528293,20.263968,6.552699,1.5759337,0.0440494,1.6538914,1.5069437,0.41207418,1.0975138,106.747635,0.000254046,0.000237486,0.036636475,0.031136472,11.204139,0.061028812,0.033246066,1.0,11.0,,,,,,,,,,,,,
11-4-016737,-16.99304,74.47232,-16.992895,74.47239,1.120678,0.0738475,1.303673,0.93581665,0.6962176,1.393086,91.33672,0.000320195,0.000248814,0.047499623,0.035434183,4.7804413,0.03889121,0.07320322,1.0,14.0,,,,,,,,,,,,,
15-1-038659,-35.269615,104.17155,-35.269573,104.17137,1.1540792,0.055374656,1.2260656,1.0708754,0.48696008,1.144919,170.94221,0.000350053,0.000493611,0.05519083,0.05095526,16.448368,0.10261428,0.07499382,1.0,10.0,,,,,,,,,,,,,
06-1-011165,14.077906,289.0429,14.078081,289.0434,2.380166,0.08099576,2.6350188,2.185271,0.5587755,1.2058086,151.26416,0.000252104,0.000517464,0.06377303,0.036985345,6.332828,0.03635063,0.03561103,0.746055,13.0,,,,,,,,,,,,,
04-1-005374,-52.729645,245.82959,-52.73964,245.70943,111.54246,3.3369768,117.03536,95.78506,0.5746086,1.2218541,105.779915,0.001219039,0.003185323,0.17418666,0.30019793,0.42935196,0.00404444,0.004239246,0.7727525,573.0,,,,,,CpxUnc,,Tectonics / Ejecta Deposits / Floor Deposits,,,1,1,1
15-1-001469,-1.8760607,123.05811,-1.8760031,123.05811,7.1101646,0.108805016,7.151262,7.0591927,0.15994793,1.0130424,40.877216,0.000293181,0.000288393,0.04229715,0.042166807,21.384628,0.05121105,0.008515796,0.94188285,43.0,,,,,,,,Floor Deposits,,,1,1,1
08-1-008615,-60.88404,281.6827,-60.883896,281.68225,1.0615977,0.069815524,1.1753138,0.9078056,0.6351434,1.2946756,86.464005,0.000366336,0.00071861,0.05231059,0.052521873,8.743427,0.06856432,0.094504595,1.0,10.0,,,,,,,,,,,,,
07-2-000341,-6.219105,335.71106,-6.219245,335.71112,1.1513585,0.044490147,1.2773588,1.0147263,0.6074027,1.258821,133.48404,0.000174416,0.000160995,0.026130194,0.023835275,3.9151552,0.032361556,0.039210115,1.0,10.0,,,,,,,,,,,,,
15-1-013654,-14.090539,116.378204,-14.090579,116.37834,1.0823724,0.053221665,1.1794747,0.9872337,0.5471856,1.194727,37.349358,0.000467964,0.000531201,0.07620794,0.06142737,16.407015,0.114848144,0.107167885,1.0,10.0,,,,,,,,,,,,,
11-1-002585,-7.225364,46.628593,-7.224891,46.628338,3.285254,0.058139116,3.4591146,3.1780424,0.39485264,1.088442,116.57885,0.000308602,0.000245107,0.051503986,0.03262275,5.5942497,0.0386608,0.019684376,0.7967762,17.0,,,,,,Smp,,,,,2,1,4
04-1-002625,-47.586224,205.24207,-47.586327,205.24173,1.2508097,0.06648356,1.3484126,1.1393659,0.5348164,1.1834763,104.38635,0.00045732,0.000623172,0.063165024,0.057306685,15.142911,0.09175672,0.081343204,1.0,10.0,,,,,,,,,,,,,
10-1-009366,8.941673,38.872066,8.941655,38.87206,2.5455198,0.062562004,2.641079,2.4520788,0.3714866,1.0770775,166.3815,0.000326031,0.000359054,0.050824247,0.045474365,12.633135,0.062013637,0.02878533,1.0,15.0,,,,,,,,,,,,,
14-4-040177,34.72413,155.19315,34.724125,155.19316,1.0688484,0.013259104,1.1020347,1.0359424,0.3411,1.0637993,28.914347,0.0000673,0.0000847,0.009969266,0.009479533,7.2743893,0.03333403,0.013688271,1.0,14.0,,,,,,,,,,,,,
11-4-007407,-8.025843,68.091576,-8.026012,68.09141,5.447554,0.10067505,5.734648,5.1904373,0.42519608,1.1048487,25.549507,0.000105855,0.000112938,0.017117213,0.014658756,1.3336202,0.007917027,0.004540042,0.9203077,57.0,,,,,,,,,,,,,
07-1-000869,-0.4704747,354.67545,-0.47037688,354.6752,2.563484,0.09858916,2.815072,2.33274,0.55975103,1.2067664,64.29351,0.000421762,0.0003767,0.061785985,0.049455535,5.8500953,0.03743507,0.036825027,1.0,17.0,,,,,,,,,,,,,
07-4-003181,-3.3887634,285.06284,-3.3887224,285.06287,1.0488554,0.032215,1.0854375,1.0012729,0.38609228,1.0840577,46.040237,0.000184929,0.000178328,0.024600511,0.025766155,15.6823,0.07557602,0.037173398,1.0,13.0,,,,,,,,,,,,,
